SATID, YYDDDHHMMSS_SSS,JDAY,AZ_deg,EL_deg,RANGE_km,RATE_km/sec,AZ_RES_deg,EL_RES_deg,RANGE_RES_km,RATE_RES_km/sec,ASTAT,SENID,
36508,23091115840.172,91.4990761,346.4822,24.6065,1455.478,-5.5879,-0.0024,-0.0043,-0.0013,0.0001,1,393, 
36508,23091115850.172,91.4991918,345.0565,26.2022,1400.282,-5.4489,-0.0064,-0.0051,-0.0001,-0.0002,1,393, 
36508,23091115900.171,91.4993075,343.4726,27.8821,1346.566,-5.2915,-0.0061,-0.0061,-0.0039,0.0002,1,393, 
36508,23091115910.171,91.4994233,341.6951,29.6504,1294.521,-5.114,-0.0092,-0.006,-0.0018,0.0002,1,393, 
36508,23091115920.172,91.499539,339.7004,31.5065,1244.357,-4.9143,-0.0088,-0.006,-0.0001,-0.0004,1,393, 
36508,23091115930.171,91.4996548,337.4461,33.4478,1196.33,-4.6877,-0.0099,-0.0057,-0.001,0.0001,1,393, 
36508,23091115940.171,91.4997705,334.8876,35.4685,1150.7,-4.433,-0.0122,-0.0047,-0.0022,-0.0001,1,393, 
36508,23091115950.172,91.4998863,331.9768,37.5536,1107.778,-4.1463,-0.0124,-0.0052,0.0043,0,1,393, 
36508,23091120000.171,91.500002,328.6503,39.6804,1067.891,-3.8252,-0.0143,-0.0079,0.0015,0.0001,1,393, 
43476,23091121102.274,91.5076652,348.4724,5.7349,2032.393,-6.6517,0.041,0.0148,-0.0023,-0.0002,1,393, 
43476,23091121112.474,91.5077833,347.7228,6.5304,1964.748,-6.6114,0.0167,-0.0076,-0.0043,-0.0005,1,393, 
43476,23091121122.275,91.5078967,346.9559,7.3398,1900.171,-6.5672,0.0006,-0.0145,0.0006,-0.0004,1,393, 
43476,23091121132.273,91.5080124,346.1284,8.2101,1834.755,-6.5161,-0.0008,-0.01,-0.0082,0.0001,1,393, 
43476,23091121142.373,91.5081293,345.2264,9.1212,1769.231,-6.4581,0.0008,-0.0106,-0.0047,0.0002,1,393, 
43476,23091121152.473,91.5082462,344.2496,10.0781,1704.326,-6.3931,0.005,-0.0056,-0.0037,-0.0001,1,393, 
43476,23091121202.273,91.5083596,343.207,11.0454,1642.019,-6.3212,-0.0023,-0.0037,-0.0046,-0.0001,1,393, 
43476,23091121212.272,91.5084754,342.0539,12.0762,1579.215,-6.2379,-0.0044,-0.0038,-0.0098,0.0002,1,393, 
43476,23091121222.372,91.5085923,340.7868,13.1698,1516.683,-6.1428,0.0008,-0.002,-0.0071,0.0001,1,393, 
43476,23091121232.373,91.508708,339.4033,14.3046,1455.779,-6.0356,0.0002,-0.0022,-0.001,0,1,393, 
43476,23091121242.372,91.5088238,337.8786,15.4946,1396.024,-5.9133,-0.0028,-0.0039,-0.0046,-0.0001,1,393, 
43476,23091121252.372,91.5089395,336.1993,16.7464,1337.575,-5.7736,-0.0022,-0.0042,-0.0043,0,1,393, 
43476,23091121302.338,91.5090548,334.3448,18.0559,1280.81,-5.6144,-0.0031,-0.0047,-0.0056,-0.0001,1,393, 
43476,23091121312.337,91.5091706,332.2789,19.4352,1225.562,-5.4315,-0.0038,-0.0036,-0.0089,0,1,393, 
43476,23091121322.338,91.5092863,329.9779,20.8754,1172.272,-5.222,-0.004,-0.0049,-0.0022,0,1,393, 
43477,23091121338.204,91.50947,331.4422,19.7549,1213.539,-5.3585,-0.0058,0.0008,0,-0.0001,1,393, 
43477,23091121348.204,91.5095857,329.0656,21.2018,1161.025,-5.1395,-0.002,0.0014,0.001,0.0002,1,393, 
43477,23091121359.205,91.509713,326.1247,22.853,1105.978,-4.8623,-0.0025,-0.0024,0.0074,0,1,393, 
43477,23091121409.204,91.5098287,323.117,24.4031,1058.774,-4.5721,-0.005,-0.004,0.0029,0,1,393, 
43477,23091121419.203,91.5099445,319.7511,25.9816,1014.672,-4.241,-0.0082,-0.0053,-0.0007,0.0003,1,393, 
43477,23091121429.203,91.5100602,315.9909,27.5647,974.1012,-3.8658,-0.0088,-0.0053,0.0028,0.0001,1,393, 
43477,23091121439.204,91.510176,311.7993,29.1111,937.5194,-3.4425,-0.0084,-0.01,0.0068,-0.0001,1,393, 
43477,23091121449.203,91.5102917,307.1501,30.5829,905.4155,-2.9699,-0.0092,-0.0105,0.0012,-0.0003,1,393, 
43477,23091121459.203,91.5104074,302.036,31.9221,878.2943,-2.4471,-0.0106,-0.0081,0.0057,0.0005,1,393, 
43477,23091121509.153,91.5105226,296.5076,33.0515,856.7145,-1.8829,-0.0126,-0.0098,0.0053,0.0001,1,393, 
43477,23091121519.153,91.5106383,290.5724,33.9199,840.8863,-1.2769,-0.0108,-0.0121,0.0045,0,1,393, 
43477,23091121529.154,91.5107541,284.3478,34.4642,831.2726,-0.6423,-0.0109,-0.0129,0.007,0.0002,1,393, 
43477,23091121539.204,91.5108704,277.9415,34.6433,828.0851,0.0098,-0.0093,-0.0126,0.0047,-0.0001,1,393, 
43477,23091121549.203,91.5109861,271.5681,34.4377,831.4355,0.6589,-0.0102,-0.0148,0.0055,0.0001,1,393, 
43477,23091121559.154,91.5111013,265.3827,33.872,841.1487,1.2898,-0.0106,-0.0158,0.0074,0.0004,1,393, 
41240,23091123125.156,91.5218189,324.5007,43.3678,1806.612,-4.1376,-0.0063,-0.0109,-0.004,-0.0003,1,393, 
41240,23091123137.156,91.5219578,325.0453,45.5132,1757.873,-3.9842,-0.0091,-0.0098,-0.0019,-0.0001,1,393, 
41240,23091123149.158,91.5220967,325.6599,47.7523,1711.048,-3.8174,-0.0128,-0.0153,0.0035,0,1,393, 
41240,23091123159.157,91.5222125,326.24,49.7026,1673.614,-3.6677,-0.0144,-0.0133,-0.0016,-0.0003,1,393, 
41240,23091123214.155,91.5223861,327.2513,52.7628,1620.41,-3.4228,-0.017,-0.012,-0.0052,0,1,393, 
41240,23091123224.156,91.5225018,328.0435,54.8956,1587.057,-3.2458,-0.0194,-0.0103,-0.0024,0,1,393, 
41240,23091123234.155,91.5226175,328.9606,57.0986,1555.534,-3.0573,-0.0197,-0.0104,-0.0031,0,1,393, 
41240,23091123244.156,91.5227333,330.0248,59.3732,1525.951,-2.8573,-0.0234,-0.0097,-0.0008,-0.0001,1,393, 
41240,23091123254.155,91.522849,331.2918,61.714,1498.43,-2.6451,-0.0236,-0.0089,-0.0033,0,1,393, 
41240,23091123304.155,91.5229648,332.819,64.1193,1473.09,-2.4211,-0.0225,-0.0048,-0.0008,0.0003,1,393, 
41240,23091123314.155,91.5230805,334.6797,66.5732,1450.04,-2.1863,-0.0262,-0.0042,-0.004,-0.0002,1,393, 
41240,23091123324.155,91.5231962,337.0145,69.0691,1429.404,-1.9395,-0.0296,-0.0008,-0.0019,0.0002,1,393, 
41240,23091123339.155,91.5233698,341.8841,72.8365,1403.196,-1.5511,-0.0319,-0.0011,-0.0027,-0.0001,1,393, 
41240,23091123349.155,91.5234856,346.5835,75.3207,1389.034,-1.2803,-0.032,0.0013,-0.0017,0,1,393, 
41240,23091123359.155,91.5236013,353.216,77.7124,1377.615,-1.0019,-0.0312,0.0049,-0.0037,0,1,393, 
36508,23091133554.276,91.5666004,334.4731,4.9365,2641.411,-3.5586,0.0147,0.0115,0.0063,-0.0002,1,393, 
36508,23091133604.276,91.5667162,333.0646,5.319,2606.526,-3.4175,0.0148,0.0129,0.0042,-0.0002,1,393, 
36508,23091133615.276,91.5668435,331.47,5.738,2569.827,-3.2551,0.0163,0.0241,0.0095,-0.0001,1,393, 
36508,23091133625.275,91.5669592,329.9712,6.0798,2538.04,-3.1013,0.0107,0.0071,0.0058,0,1,393, 
36508,23091133635.275,91.5670749,328.4384,6.4183,2507.822,-2.9414,0.0113,-0.0008,0.0058,0,1,393, 
36508,23091133645.276,91.5671907,326.8609,6.7437,2479.232,-2.7755,0.0068,-0.0079,0.0074,-0.0001,1,393, 
36508,23091133655.275,91.5673064,325.2486,7.0522,2452.333,-2.6036,0.006,-0.0166,0.0053,0,1,393, 
36508,23091133705.275,91.5674222,323.5978,7.3545,2427.18,-2.4259,0.0046,-0.0149,0.004,-0.0001,1,393, 
36508,23091133715.276,91.5675379,321.9117,7.6443,2403.834,-2.2423,0.0044,-0.0077,0.0062,0.0001,1,393, 
36508,23091133725.275,91.5676536,320.1905,7.9114,2382.348,-2.0535,0.0035,-0.0037,0.0028,0.0002,1,393, 
36508,23091133735.275,91.5677694,318.4374,8.1521,2362.777,-1.8598,0.0037,-0.0052,0.0028,0,1,393, 
36508,23091133745.276,91.5678851,316.6527,8.3703,2345.17,-1.661,0.0031,-0.007,0.0045,-0.0001,1,393, 
36508,23091133755.274,91.5680009,314.8414,8.5694,2329.573,-1.4579,0.0032,-0.0043,0.0014,-0.0001,1,393, 
36508,23091133805.275,91.5681166,313.0019,8.737,2316.03,-1.2503,0.0009,-0.0085,0.0049,0.0003,1,393, 
36508,23091133815.276,91.5682324,311.1423,8.8834,2304.575,-1.0401,0.0005,-0.0082,0.0064,-0.0002,1,393, 
41240,23091142528.076,91.6010194,295.8854,20.347,2682.981,-3.8375,0.027,0.0192,0.0024,-0.0009,1,393, 
41240,23091142538.059,91.6011349,294.7289,20.9898,2645.141,-3.7442,0.0059,-0.0049,0.0043,-0.0002,1,393, 
41240,23091142549.059,91.6012623,293.4217,21.7202,2604.54,-3.6374,0.0001,-0.0089,0.0043,-0.0003,1,393, 
41240,23091142559.059,91.601378,292.1841,22.3753,2568.671,-3.5357,-0.0057,-0.0199,0.0006,-0.0005,1,393, 
41240,23091142609.058,91.6014937,290.9075,23.0438,2533.85,-3.4289,-0.0034,-0.0144,-0.0002,-0.0002,1,393, 
41240,23091142619.058,91.6016095,289.5759,23.696,2500.117,-3.3176,-0.0061,-0.0207,0.0024,0,1,393, 
41240,23091142629.058,91.6017252,288.2089,24.3689,2467.518,-3.2016,0.0053,-0.0001,0.0037,0.0001,1,393, 
41240,23091142639.058,91.6018409,286.7733,25.0075,2436.105,-3.0808,0.0018,-0.0057,0.0074,0.0001,1,393, 
41240,23091142649.058,91.6019567,285.2867,25.6316,2405.92,-2.9552,0.0004,-0.0156,0.0066,-0.0001,1,393, 
41240,23091142659.058,91.6020724,283.7475,26.2626,2377.017,-2.8247,0.0005,-0.0063,0.0061,-0.0001,1,393, 
41240,23091142709.058,91.6021882,282.1528,26.8699,2349.445,-2.6889,0.0002,-0.006,0.0052,0,1,393, 
41240,23091142724.058,91.6023618,279.6567,27.7434,2310.696,-2.4761,-0.0002,-0.0098,0.008,0.0001,1,393, 
41240,23091142734.058,91.6024775,277.9241,28.3009,2286.667,-2.3284,0.0003,-0.0111,0.0055,-0.0001,1,393, 
41240,23091142744.058,91.6025933,276.1357,28.8343,2264.144,-2.1758,0.0001,-0.0124,0.0062,-0.0001,1,393, 
41240,23091142754.058,91.602709,274.2928,29.3427,2243.171,-2.0182,-0.0005,-0.0117,0.0071,0.0002,1,393, 
27944,23091143244.078,91.6060657,278.3306,47.4436,894.1651,1.4374,-0.0355,0.0391,0.0033,-0.001,1,393, 
27944,23091143254.078,91.6061815,284.897,46.0563,911.2681,1.9766,-0.0359,0.0218,0.0034,-0.0005,1,393, 
27944,23091143320.079,91.6064824,299.0698,41.2937,979.2368,3.2066,-0.0318,0.0165,-0.0012,-0.0003,1,393, 
27944,23091143335.079,91.606656,305.383,38.1519,1031.836,3.7907,-0.0496,-0.0289,0.0007,0.0001,1,393, 
27944,23091143350.079,91.6068296,310.6172,35.0665,1092.513,4.285,-0.0393,-0.0099,0.0039,0.0001,1,393, 
27944,23091143405.079,91.6070032,314.949,32.0872,1159.981,4.6983,-0.0259,0.0094,0.0044,0.0001,1,393, 
27944,23091143415.079,91.607119,317.4165,30.1902,1208.165,4.9341,-0.0249,0.0217,0.0019,-0.0001,1,393, 
27944,23091143435.079,91.6073505,321.5711,26.6241,1310.934,5.326,-0.0204,0.0226,0.0047,-0.0001,1,393, 
27944,23091143450.08,91.6075241,324.1472,24.1794,1392.648,5.5616,-0.0117,0.0278,0.0007,0,1,393, 
27944,23091143500.08,91.6076398,325.6623,22.6533,1448.954,5.6959,-0.0012,0.0313,0.0054,0.0001,1,393, 
27944,23091143515.08,91.6078134,327.6537,20.499,1535.728,5.8686,-0.0079,0.0258,0.0058,0,1,393, 
27944,23091143530.08,91.607987,329.3803,18.5009,1624.87,6.0126,-0.0225,0.0159,0.0058,0,1,393, 
27944,23091143545.081,91.6081607,330.911,16.6574,1715.991,6.1329,-0.0234,0.0161,0.0017,-0.0001,1,393, 
27944,23091143600.081,91.6083343,332.2624,14.9374,1808.766,6.2339,-0.0291,0.0109,0.0027,0,1,393, 
27944,23091143615.081,91.6085079,333.4744,13.3386,1902.939,6.319,-0.0287,0.0123,0.0122,0.0002,1,393, 
39086,23091162208.081,91.682038,18.6071,20.1249,1753.276,4.1153,-0.0974,-0.0009,-0.0054,0.0105,1,393, 
39086,23091162220.082,91.6821769,16.3741,19.0896,1803.872,4.324,-0.0267,0.0223,-0.0067,-0.0002,1,393, 
39086,23091162240.081,91.6824083,12.8823,17.3175,1893.685,4.6487,-0.0221,0.0071,-0.0019,-0.0001,1,393, 
39086,23091162300.082,91.6826398,9.7771,15.5993,1989.52,4.9271,-0.0253,0.0153,-0.0043,-0.0001,1,393, 
39086,23091162310.083,91.6827556,8.378,14.7383,2039.421,5.0508,-0.0071,0.0004,-0.0068,-0.0001,1,393, 
39086,23091162325.083,91.6829292,6.3982,13.495,2116.471,5.219,-0.0105,0.0008,-0.0056,0,1,393, 
39086,23091162335.082,91.6830449,5.1754,12.685,2169.177,5.3205,-0.0085,0.0017,0.0021,0.0001,1,393, 
39086,23091162345.082,91.6831607,4.019,11.8887,2222.855,5.414,-0.008,0.0013,0.0015,-0.0001,1,393, 
39086,23091162355.083,91.6832764,2.9255,11.1068,2277.435,5.5006,-0.0081,0,-0.0031,0,1,393, 
39086,23091162415.083,91.6835079,0.9125,9.5898,2389.027,5.6542,-0.0082,-0.0024,0,0,1,393, 
39086,23091162425.083,91.6836236,359.9909,8.8489,2445.913,5.7222,-0.0025,-0.0089,-0.001,-0.0001,1,393, 
39086,23091162435.083,91.6837394,359.1135,8.1306,2503.458,5.7852,-0.0004,-0.0077,0.0027,0,1,393, 
39086,23091162450.084,91.683913,357.8791,7.0792,2590.891,5.8705,0.0014,-0.007,-0.0002,0,1,393, 
39086,23091162500.084,91.6840288,357.1068,6.3978,2649.856,5.9219,0.0021,-0.0046,-0.0007,-0.0001,1,393, 
39086,23091162515.084,91.6842024,356.0197,5.396,2739.223,5.9918,0.0045,-0.0058,0.0031,0.0001,1,393, 
36508,23091214051.183,91.9033702,22.5654,9.232,2278.551,4.5707,0.0343,0.0371,-0.0313,-0.0006,1,393, 
36508,23091214103.183,91.9035091,20.9503,8.4623,2334.288,4.7161,0.0484,-0.0151,-0.0349,-0.0008,1,393, 
36508,23091214117.183,91.9036711,19.1139,7.6595,2401.437,4.8732,0.0056,0.0162,-0.0313,0.0003,1,393, 
36508,23091214147.184,91.9040183,15.6067,5.9306,2552.116,5.1625,-0.0169,0.0532,-0.0311,0.0002,1,393, 
36508,23091214157.184,91.9041341,14.5387,5.3485,2604.166,5.2467,-0.0228,0.0508,-0.0305,0.0001,1,393, 
36508,23091214207.184,91.9042498,13.5432,4.7444,2657.032,5.3255,-0.0018,0.0211,-0.0285,0.0002,1,393, 
36508,23091214237.184,91.904597,10.737,3.0636,2820,5.5318,-0.0097,0.0296,-0.0225,0.0001,1,393, 
36508,23091214247.185,91.9047128,9.8648,2.5407,2875.621,5.5916,-0.0257,0.058,-0.0275,0,1,393, 
36508,23091214257.186,91.9048285,9.0429,1.9976,2931.822,5.6474,-0.0264,0.0602,-0.0311,-0.0001,1,393, 
22824,23091221956.157,91.9305111,331.8651,18.8082,1842.236,-2.796,-0.0123,-0.0229,-0.0111,0.001,1,393, 
22824,23091222008.157,91.93065,329.1571,19.4863,1810.363,-2.5124,0.0066,0.0073,-0.0115,0.0001,1,393, 
22824,23091222018.156,91.9307657,326.7914,19.973,1786.471,-2.2641,0.0029,-0.0048,-0.0143,0,1,393, 
22824,23091222028.156,91.9308814,324.3566,20.4369,1765.111,-2.0059,0.0065,0.0032,-0.0174,-0.0002,1,393, 
22824,23091222043.156,91.931055,320.5616,21.0284,1738.036,-1.6015,0.0011,0.0028,-0.0156,-0.0002,1,393, 
22824,23091222053.157,91.9311708,317.9569,21.3478,1723.413,-1.322,0.0001,-0.004,-0.0156,-0.0002,1,393, 
22824,23091222103.156,91.9312865,315.294,21.6104,1711.623,-1.0358,-0.0075,-0.0077,-0.0144,-0.0001,1,393, 
22824,23091222113.156,91.9314023,312.5979,21.8005,1702.72,-0.7442,-0.007,-0.0204,-0.0139,0,1,393, 
22824,23091222123.157,91.931518,309.8724,21.9266,1696.75,-0.449,-0.0052,-0.0305,-0.0152,-0.0001,1,393, 
22824,23091222133.181,91.931634,307.1175,21.9726,1693.746,-0.1504,-0.0074,-0.0522,-0.0142,0,1,393, 
22824,23091222148.156,91.9318074,303.0043,21.965,1694.839,0.2964,-0.0014,-0.0306,-0.015,0.0001,1,393, 
22824,23091222208.157,91.9320389,297.555,21.6834,1706.688,0.8865,0.0009,-0.0324,-0.0164,0,1,393, 
22824,23091222243.156,91.9324439,288.416,20.5694,1755.144,1.8683,0.007,-0.0499,-0.0161,0,1,393, 
22824,23091222258.381,91.9326202,284.6766,19.8813,1786.632,2.2646,0.0073,-0.0563,-0.0176,0,1,393, 
22824,23091222313.056,91.93279,281.2423,19.1382,1822.535,2.6249,0.0103,-0.0485,-0.0185,0,1,393, 
41335,23091224233.259,91.9462183,19.3303,7.0956,2631.439,-6.5259,-0.0082,0.0333,-0.0511,0.0071,1,393, 
41335,23091224243.259,91.946334,19.6401,7.8475,2566.187,-6.5178,0.0062,0.0086,-0.0486,-0.0001,1,393, 
41335,23091224302.258,91.9465539,20.2346,9.4162,2442.676,-6.4828,-0.0004,0.0329,-0.0482,0.0002,1,393, 
41335,23091224312.258,91.9466697,20.6348,10.2405,2377.95,-6.4615,0.0587,0.0042,-0.0505,-0.0001,1,393, 
41335,23091224322.258,91.9467854,21.0145,11.1167,2313.458,-6.4372,0.0792,-0.003,-0.0474,0,1,393, 
41335,23091224332.258,91.9469011,21.3686,12.0409,2249.222,-6.4101,0.0547,0.005,-0.0443,0,1,393, 
41335,23091224342.257,91.9470169,21.7494,12.9967,2185.27,-6.38,0.0346,0.0091,-0.0497,-0.0001,1,393, 
5398,23091224344.161,91.9470389,272.3421,1.5452,3114.185,-3.1951,-0.0427,-0.0282,-0.0272,-0.0008,1,393, 
41335,23091224352.257,91.9471326,22.1438,13.9965,2121.637,-6.3463,0.0039,0.0188,-0.0493,-0.0002,1,393, 
5398,23091224354.186,91.9471549,273.568,1.8852,3082.69,-3.0891,-0.033,0.0182,-0.025,-0.0003,1,393, 
41335,23091224402.257,91.9472483,22.6339,15.0124,2058.364,-6.3084,0.0394,0.0029,-0.0459,0,1,393, 
5398,23091224405.187,91.9472823,274.928,2.1997,3049.367,-2.9695,-0.0356,0.0189,-0.0226,-0.0004,1,393, 
41335,23091224412.257,91.9473641,23.1112,16.0888,1995.487,-6.2664,0.0329,0.0025,-0.045,0,1,393, 
41335,23091224422.257,91.9474798,23.6173,17.216,1933.056,-6.2194,0.0214,0.0038,-0.0429,0,1,393, 
41335,23091224432.256,91.9475956,24.1809,18.3911,1871.121,-6.1669,0.0283,-0.0002,-0.048,-0.0001,1,393, 
41335,23091224442.256,91.9477113,24.75,19.6402,1809.741,-6.1082,-0.0003,0.0119,-0.0473,-0.0001,1,393, 
41335,23091224452.257,91.947827,25.3896,20.943,1748.985,-6.0424,-0.0082,0.0145,-0.0381,0,1,393, 
41335,23091224502.256,91.9479428,26.0817,22.3157,1688.926,-5.9687,-0.0184,0.0187,-0.0397,0.0001,1,393, 
36508,23091231604.236,91.9694935,321.3141,72.2246,757.9902,1.7147,-0.0404,-0.0258,-0.0124,0.0002,1,393, 
36508,23091231614.236,91.9696092,329.6155,67.6152,778.208,2.3211,-0.0319,-0.0151,-0.0132,0,1,393, 
36508,23091231625.236,91.9697365,335.2692,62.5331,807.1408,2.9282,-0.0329,-0.0126,-0.0131,0,1,393, 
36508,23091231635.236,91.9698523,338.7176,58.1005,838.9313,3.4205,-0.0306,-0.0099,-0.0139,0,1,393, 
36508,23091231645.237,91.969968,341.2106,53.9232,875.3617,3.8561,-0.0321,-0.0101,-0.0164,0.0001,1,393, 
36508,23091231655.236,91.9700837,343.1051,50.0385,915.8706,4.237,-0.0282,-0.0074,-0.0126,-0.0002,1,393, 
36508,23091231705.238,91.9701995,344.5879,46.4441,959.9373,4.5682,-0.0257,-0.0071,-0.0228,-0.0003,1,393, 
36508,23091231715.237,91.9703152,345.7815,43.135,1007.093,4.8551,-0.0232,-0.0067,-0.0172,-0.0003,1,393, 
36508,23091231725.237,91.970431,346.7653,40.0933,1056.912,5.1031,-0.0202,-0.0053,-0.0209,0,1,393, 
36508,23091231735.238,91.9705467,347.5894,37.2964,1109.039,5.3167,-0.0187,-0.0044,-0.0248,-0.0001,1,393, 
36508,23091231745.237,91.9706625,348.2923,34.7227,1163.152,5.5011,-0.0168,-0.0045,-0.0195,-0.0002,1,393, 
36508,23091231755.238,91.9707782,348.8997,32.3515,1218.981,5.6606,-0.0152,-0.0033,-0.0259,-0.0002,1,393, 
36508,23091231805.272,91.9708944,349.433,30.1532,1276.495,5.8001,-0.0132,-0.0035,-0.0239,0.0008,1,393, 
36508,23091231815.273,91.9710101,349.9022,28.1251,1335.098,5.9188,-0.0117,-0.0034,-0.0332,-0.0004,1,393, 
36508,23091231825.272,91.9711258,350.3209,26.2413,1394.824,6.0241,-0.01,-0.0045,-0.0257,0.0007,1,393, 
41335,23092002620.274,92.0182902,328.3598,23.2482,1649.016,-2.7062,-0.0034,-0.0049,0.0002,-0.0009,1,393, 
41335,23092002630.255,92.0184057,325.7432,23.8842,1623.337,-2.438,-0.0097,-0.0082,-0.0008,0,1,393, 
41335,23092002640.257,92.0185215,323.0261,24.4726,1600.35,-2.1577,-0.0053,-0.0085,0.0049,-0.0001,1,393, 
41335,23092002650.157,92.0186361,320.2306,24.9907,1580.412,-1.8687,-0.0072,-0.0138,0.005,-0.0002,1,393, 
41335,23092002700.156,92.0187518,317.3223,25.4567,1563.233,-1.5659,-0.0031,-0.0085,0.0038,-0.0001,1,393, 
41335,23092002710.156,92.0188675,314.3273,25.839,1549.129,-1.2537,-0.0041,-0.0111,0.0041,0,1,393, 
41335,23092002720.157,92.0189833,311.2654,26.141,1538.187,-0.9338,-0.0044,-0.0115,0.0059,0,1,393, 
41335,23092002730.18,92.0190993,308.1435,26.3565,1530.458,-0.6072,-0.0059,-0.0105,0.0033,-0.0001,1,393, 
41335,23092002740.181,92.0192151,304.9951,26.4808,1526.035,-0.2773,-0.0065,-0.0077,0.0057,0,1,393, 
41335,23092002750.256,92.0193317,301.8096,26.5059,1524.923,0.0566,-0.0053,-0.0092,0.0056,-0.0001,1,393, 
41335,23092002800.256,92.0194474,298.6504,26.4361,1527.148,0.388,-0.005,-0.0097,0.006,0.0001,1,393, 
41335,23092002815.258,92.019621,293.9578,26.1584,1536.664,0.8793,-0.0055,-0.008,0.0047,0,1,393, 
41335,23092002825.257,92.0197368,290.8876,25.8615,1547.068,1.2002,-0.0064,-0.007,0.007,0,1,393, 
41335,23092002835.631,92.0198568,287.7718,25.462,1561.214,1.5253,-0.007,-0.0094,0.0097,0.0002,1,393, 
41335,23092002850.257,92.0200261,283.5279,24.7656,1586.769,1.9659,-0.0072,-0.0083,0.009,0,1,393, 
43476,23092003106.17,92.0215992,265.7657,27.9989,944.6256,-1.325,-0.0095,-0.008,0.0078,0.0006,1,393, 
43476,23092003116.17,92.0217149,270.9678,28.4631,934.1085,-0.7745,-0.0086,-0.0132,0.0074,0.0001,1,393, 
43477,23092003129.404,92.0218681,265.9458,27.7545,950.0897,-1.3181,-0.003,-0.0218,0.0066,0.0001,1,393, 
43476,23092003130.171,92.021877,278.4317,28.722,928.7928,0.0176,-0.0109,-0.0119,0.0066,0,1,393, 
43477,23092003139.403,92.0219838,271.0969,28.2282,939.6302,-0.7705,-0.011,-0.0093,0.0051,0,1,393, 
43476,23092003140.17,92.0219927,283.778,28.6103,931.808,0.5845,-0.0102,-0.009,0.006,-0.0001,1,393, 
43476,23092003150.17,92.0221084,289.0347,28.2507,940.4488,1.1408,-0.0101,-0.0115,0.0061,-0.0001,1,393, 
43477,23092003150.403,92.0221111,276.9096,28.4686,934.5427,-0.1527,-0.0089,-0.0081,0.0047,0,1,393, 
43476,23092003200.171,92.0222242,294.1232,27.6718,954.5593,1.6773,-0.0094,-0.0109,0.0042,0,1,393, 
43477,23092003200.403,92.0222269,282.2199,28.4315,935.8419,0.4121,-0.0102,-0.0065,0.0054,0.0001,1,393, 
43476,23092003210.17,92.0223399,298.9773,26.9032,973.8993,2.1858,-0.0082,-0.0079,0.006,0.0002,1,393, 
43477,23092003210.404,92.0223426,287.468,28.1481,942.7558,0.9689,-0.0123,-0.0097,0.0016,-0.0004,1,393, 
43476,23092003220.17,92.0224557,303.5516,25.9746,998.1604,2.6605,-0.0076,-0.0081,0.0053,-0.0003,1,393, 
43477,23092003220.403,92.0224584,292.5752,27.6446,955.1676,1.5093,-0.0115,-0.0075,0.0035,0,1,393, 
43476,23092003230.171,92.0225714,307.8198,24.9261,1026.993,3.0989,-0.0066,-0.0087,0.004,-0.0002,1,393, 
43477,23092003230.403,92.0225741,297.4717,26.9402,972.8587,2.0242,-0.0106,-0.0073,0.0026,-0.0001,1,393, 
43476,23092003240.17,92.0226872,311.7703,23.7963,1060.016,3.4992,-0.0054,-0.0068,0.0074,0.0002,1,393, 
43477,23092003240.404,92.0226899,302.1034,26.0708,995.5476,2.5076,-0.0124,-0.0063,0.0007,-0.0002,1,393, 
43476,23092003250.172,92.0228029,315.4049,22.6107,1096.849,3.8609,-0.0065,-0.0075,0.0015,-0.0001,1,393, 
43477,23092003250.404,92.0228056,306.4458,25.0743,1022.896,2.9559,-0.0089,-0.0031,0.0002,0.0001,1,393, 
43476,23092003300.171,92.0229186,318.7375,21.4003,1137.111,4.1854,-0.0064,-0.0067,0.0028,-0.0006,1,393, 
43477,23092003300.405,92.0229214,310.4749,23.9798,1054.539,3.3663,-0.0088,-0.0037,-0.0023,0,1,393, 
43476,23092003310.171,92.0230344,321.7874,20.1844,1180.454,4.4765,-0.0051,-0.0053,0.0052,-0.0001,1,393, 
43477,23092003310.404,92.0230371,314.1926,22.8218,1090.096,3.739,-0.0079,-0.006,0.0013,0.0001,1,393, 
43476,23092003320.172,92.0231501,324.574,18.9774,1226.54,4.7354,-0.0044,-0.0047,0.0017,0,1,393, 
43477,23092003320.404,92.0231528,317.6076,21.6335,1129.191,4.0744,-0.0075,-0.0037,-0.0003,0,1,393, 
43476,23092003330.171,92.0232659,327.1198,17.7915,1275.065,4.9653,-0.0034,-0.0044,0.0063,0.0002,1,393, 
43477,23092003330.405,92.0232686,320.7359,20.4293,1171.469,4.3753,-0.0075,-0.0044,-0.003,0.0001,1,393, 
43477,23092003340.404,92.0233843,323.5975,19.2283,1216.586,4.6432,-0.0068,-0.0064,-0.0006,-0.0002,1,393, 
43477,23092003350.371,92.0234997,326.2063,18.0517,1264.078,4.8815,-0.0058,-0.0046,0.0015,0.0001,1,393, 
